X;Y;osm_id;type;name;operator;brand;opening_hours;wheelchair;cuisine;delivery;takeaway;stars;capacity;drive_through;wikidata;brand_wikidata;siret;phone;website;facebook;vegetarian;vegan;smoking;internet_access;com_insee;com_nom
-0.6852205;44.8359298004831;node/5514320342;fast_food;B-Chef;;;"Mo-Fr 09:00-14:00, 18:30-21:00; Sa-Su 18:30-21:00";yes;;yes;;;;;;;;;http://bchef.fr/;;;;;;"33281";Mérignac
-1.1324564;44.6109177005007;node/5521053597;restaurant;Taste et Wok;;;;;asian;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.1176879;44.6100377005008;node/5521125142;restaurant;Lake;;;;;french;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-0.581913;44.3236420005186;node/5522467321;bar;Le Cercle de la Paix;;;;;;;;;;;;;;+33 5 58 07 68 59;;;;;;;"40307";Sore
0.0505809;46.5620948002468;node/5532151989;restaurant;;;;;;;;;;;;;;;;;;;;;;"86123";Boivre-la-Vallée
0.3342463;46.5944530002408;node/5532180966;fast_food;;;;;;kebab;;;;;;;;;;;;;;;;"86194";Poitiers
0.3253414;46.59840160024;node/5532188317;fast_food;Subway;;Subway;"Sa 10:30-23:00; Su 10:30-22:30; Mo-We 08:30-22:30; Th, Fr 08:30-23:00";;sandwich;;yes;;;;;Q244457;;;;;;;;wlan;"86194";Poitiers
-1.02199;45.6256769003965;node/5532251767;restaurant;Boon Saveurs Thaï;;;;;thai;;;;;;;;;;;;;;;;"17306";Royan
-1.0237739;45.6250316003966;node/5532251773;cafe;L'instant Café;;;;;;;;;;;;;;;;;;;;;"17306";Royan
-1.1536953;46.1634515003164;node/5535655389;restaurant;Opaline;;;;;;;;;;;;;;;;;;;;;"17300";La Rochelle
-1.1739246;46.0120241003406;node/5535655390;restaurant;Le Bar Beau Teint;;;;;;;;;;;;;;+33 6 65 15 59 38;;;;;;;"17004";Île-d'Aix
-1.1499856;46.1573835003174;node/5535655391;ice_cream;Roméo Créateur Givré;;;;;;;;;;;;;;+33 5 46 09 81 62;http://www.romeo-createur-givre.fr/;;;;;;"17300";La Rochelle
0.2791954;46.5261477002534;node/5541161791;restaurant;;;;;;;;;;;;;;;;;;;;;;"86133";Ligugé
-0.5744507;44.8396632004828;node/5542094063;fast_food;Big Fernand;;Big Fernand;Mo-Su 12:00-22:30;;burger;;yes;;;no;;Q19521346;;+33 5 57 14 94 77;http://www.bigfernand.com;;;;;;"33063";Bordeaux
-0.4890509;43.8654402005366;node/5548252222;restaurant;Taste & buffet;;;"12:00-14:30,19:00-22:30";;chinese;;;;;;;;;+33 5 58 46 19 48;;;;;;;"40281";Saint-Pierre-du-Mont
-1.0877967;45.6427688003942;node/5548744276;fast_food;Chez Papé;;;;;;;;;;;;;"54000058500021";;;;;;;;"17380";Saint-Palais-sur-Mer
-1.0900202;45.6451507003939;node/5548744358;fast_food;Tartatout;;;;;pizza;;;;;;;;;;;;;;;;"17380";Saint-Palais-sur-Mer
0.3627454;46.646336100231;node/555032980;fast_food;McDonald's;;McDonald's;;yes;burger;;yes;;;;;Q38076;;;;;;;;;"86062";Chasseneuil-du-Poitou
1.3106427;45.898429200358;node/5551018240;fast_food;Ocezan;;;;;kebab;;;;;;;;;;;;;;;;"87125";Rilhac-Rancon
-0.4126512;43.5363064005417;node/5551632122;bar;Café des Arcades;;;"Mo off; Tu-Su 08:00-02:00";yes;;;;;;;;;;;;;;;;wlan;"64063";Arzacq-Arraziguet
-0.5517464;44.8632248004807;node/5556919623;restaurant;Les Requins Marteaux;;;"Tu-We 09:00-14:30; Th-Fr 09:00-14:30, 17:00-23:00; Sa 09:00-23:00; Su 09:00-16:00";;seafood;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.0505167;45.6266261003964;node/5557867218;fast_food;Poké Bowl & More;;;;;bagel;;;;;;;;;;;;;;;;"17306";Royan
-0.5516607;44.8633004004807;node/5559417721;restaurant;Wayo Wayo;;;"Tu-Fr 09:00-14:30, 16:30-20:30; Sa 08:00-22:30";;;;yes;;;;;;;;;;;;;;"33063";Bordeaux
-0.5517081;44.8632621004807;node/5559486121;restaurant;L'Échoppe des Halles;;;"Tu-Fr 09:00-14:30, 17:30-22:30; Sa 08:00-22:30";;regional;;yes;;;;;;;;;;;;;;"33063";Bordeaux
-0.5511796;44.8630195004807;node/5561816024;restaurant;Hall' Taglio;;;"Tu-We 09:00-14:30, 18:00-21:00; Th 09:00-14:30, 18:00-23:00; Fr 09:00-14:30, 17:00-23:00; Sa 09:00-23:00; Su 09:00-16:00";;pizza;;yes;;;;;;;;;;;;;;"33063";Bordeaux
-0.5515251;44.8631470004807;node/5561854221;cafe;Café Biltoki;;;"Tu-We 08:00-14:30, 16:30-20:30; Th-Fr 08:00-14:30, 16:30-22:30; Sa 08:00-22:30";;;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.2457842;44.6451083004982;node/5562947178;restaurant;La Cabane du Phare;;;;;seafood;;;;;;;;;+33 7 71 68 81 75;;;;;;;"33236";Lège-Cap-Ferret
-1.2457252;44.6449327004982;node/5562947179;restaurant;La Lagune Dégustation;;;;;seafood;;;;;;;;;+33 5 57 17 23 60;;;;;;;"33236";Lège-Cap-Ferret
-0.6736371;44.8379693004829;node/5565170254;fast_food;Au Bonheur du Midi;;;Mo-Fr 10:00-14:00;;Cuisine_variée;no;only;;;;;;;;http://www.facebook.com/aubonheurdumidi/;;;;;;"33281";Mérignac
-0.6168598;42.9958158005365;node/5573331481;bar;Les Trois O;;;;;;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-1.1490288;46.1618810003167;node/5573861240;bar;Le Bistro du Marché (L'Alcazar);;;;;;;;;;;;;;;;;;;;;"17300";La Rochelle
-0.4751642;46.314420000291;node/5578157412;restaurant;La Trattoria del viale;;;"Mo 12:00-14:00;Tu-Sa 12:00-14:00,19:15-21:30";yes;italian;;;;;;;;;;;;;;;;"79191";Niort
-0.4754381;46.314702200291;node/5578159363;fast_food;Domino's Pizza;;Domino's Pizza;"Mo-Sa 11:30-14:00, Mo-Th 18:00-22:30, Fr,Sa 18:00-23:00, Su 12:00-14:30,18:00-22:30";;pizza;yes;yes;;;;;Q839466;;+33 549283737;https://www.dominos.fr/;;yes;;;;"79191";Niort
-1.0289772;45.6235871003968;node/5580472170;bar;The Cooper Bar;;;;yes;;;;;;;;;;;;;;;outside;no;"17306";Royan
-0.6638538;45.1262367004557;node/5582171056;cafe;Le Petit Port;;;;;;;;;;;;;;;;;;;;;"33058";Blaye
-0.6638966;45.1261682004557;node/5582175650;restaurant;Le Petit Port;;;;;;;;;;;;;;;;;;;;;"33058";Blaye
-0.5964485;43.1551705005397;node/5590104318;fast_food;La fringale du Cht'i;;;"Mo-Su 11:00-14:00,19:00-22:00";yes;"belgian;burger;sandwich";;yes;;;;;;;;;;;;;;"64252";Gurmençon
1.1691545;45.9615494003484;node/5591879421;restaurant;Le 147;;;;;;;;;;;;;;;;;;;;;"87152";Saint-Jouvent
1.1601075;45.9786153003458;node/5591924614;restaurant;Le relais de Co;;;;;;;;;;;;;;+33 5 55 53 45 60;;;;;;;"87118";Peyrilhac
0.9783477;45.0469479004637;node/5592801542;bar;Café de France;;;;;;;;;;;;;;;;;;;;;"24356";Rouffignac-Saint-Cernin-de-Reilhac
-0.5966225;43.1554946005397;node/5592840184;restaurant;Relais Aspois;;;"Mo 19:30-20:45; Tu-Sa 12:00-13:45,19:30-20:45; Su 12:00-13:45";;regional;;;;;;;;;;;;;;;;"64252";Gurmençon
-0.5965649;43.1553958005397;node/5592840185;bar;;;;"Mo 18:00-22:00; Tu-Sa 11:00-14:30;18:00-22:00; Su 11:00-14:30";;;;;;;;;;;;;;;;;;"64252";Gurmençon
-0.1011209;44.8389011004828;node/5600214552;restaurant;Hôtel restaurant Le Melchior;;;;;;;;;;;;;;;https://www.le-melchior.fr;;;;;;"33485";Sainte-Terre
0.3265229;44.7734528004883;node/5600891646;restaurant;Le Relais de Monestier;;;;;french;;;;;;;;;+33 5 53 58 13 90;;;;;;wlan;"24276";Monestier
-1.1586714;46.1701649003153;node/5602642825;restaurant;Pizzeria Chez Marco;;;;;italian;no;yes;;;;;;;"+33546505126";;;;;;;"17300";La Rochelle
0.6334506;45.7979343003727;node/5602706041;restaurant;Château de la Redortière;;;;limited;;;;;;;;;;;;;;;;;"16183";Lésignac-Durand
-0.5988365;44.8075046004855;node/560539504;fast_food;La Soucoupe;CROUS;;Mo-Fr 07:45-17:15;limited;sandwich;;yes;;;;;;;;https://www.crous-bordeaux.fr/restaurant/crous-market-la-soucoupe/;;yes;;;;"33522";Talence
-0.566152;44.8316340004834;node/560726058;pub;Le Poisson Rouge;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5660621;44.8300426004836;node/560726068;restaurant;Resto U' le Capu;Crous;;;yes;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.463237;43.889176800536;node/560837984;restaurant;Chez Zanchettin;;;;limited;;;;;;;;;;;;;;;;;"40192";Mont-de-Marsan
-1.0856353;44.7352554004913;node/5610008821;restaurant;La Maison;;;;;;;;;;;;;;+33 5 57 17 41 48;;https://fr-fr.facebook.com/restaurantlamaisonandernos/;;;;;"33005";Andernos-les-Bains
-1.0993126;44.7423628004908;node/5610019521;bar;;;;Mo-Su 19:00-00:00;;tapas;;;;;;;;;"+33623319029";https://www.villa-nantucket.com/;;;;;;"33005";Andernos-les-Bains
-0.3684125;43.2990999005415;node/5613329603;restaurant;Chez Laguilhon;;;;;;;;;;;;;;;;;;;;;"64445";Pau
-1.2466665;44.4426345005118;node/5613597896;restaurant;L'Itasia;;;;;;;;;;;;;;+33 5 58 09 58 96;;;;;;;"40046";Biscarrosse
-0.4472602;46.3281362002887;node/5613862283;restaurant;Saveurs de Niort;;;"Mo-Su 17:00-22:00, Mo-Sa 11:30-14:00";no;sushi;;;;;;;;;;;;yes;;;;"79191";Niort
-1.2484884;44.4430021005118;node/5614137252;restaurant;Le Faré;;;;;;;;;;;;;;+33 6 31 22 90 10;;;;;;;"40046";Biscarrosse
-1.2497722;44.4435525005117;node/5614143129;fast_food;Fanny's;;;;;sandwich;;;;;;;;;;;;;;;;"40046";Biscarrosse
-1.2496913;44.4437414005117;node/5614143130;restaurant;L'Archipel;;;"Mo-Su 09:00-14:00, 19:00-22:00";;;;;;;;;;;+33 5 58 04 34 76;;;;;;;"40046";Biscarrosse
-1.2498683;44.4435710005117;node/5614143132;bar;Les Passionnés;;;;;;;;;;;;;;;;;;;;;"40046";Biscarrosse
-1.2493372;44.4433737005118;node/5614143133;restaurant;Le 6+;;;;;fish;;;;;;;;;+33 5 40 60 92 18;;;;;;;"40046";Biscarrosse
-1.2471121;44.5478993005051;node/5614961214;restaurant;La Lagune;;;;;;;;;;;;;;;;;;;;;"33529";La Teste-de-Buch
-1.2555367;43.429179800542;node/5617951892;restaurant;La Table Gourmande;;;;;regional;;;;;;;;;;;;;;;;"64289";La Bastide-Clairence
-1.4873216;43.5770873005414;node/5619366922;fast_food;Parad'Ice;;;Apr-Sep 10:00-22:00;;"ice_cream;kebab;sandwich;waffle";;yes;;;;;;;+33 5 59 48 42 03;;;;;;;"40209";Ondres
0.3733705;46.5759148002442;node/5621394765;restaurant;A La Bonne Heure;;;;;;;;;;;;;;;;;;;;;"86194";Poitiers
-1.2000753;46.1689213003155;node/5626829493;bar;La cave de Laleu;;;;;;;;;;;;;;;;;;;;;"17300";La Rochelle
-0.5045132;43.889421800536;node/562705725;cafe;Universidad de La Cana;;;;yes;;;;;;;;;;;;;;;;;"40192";Mont-de-Marsan
-0.4632378;43.889152400536;node/562719693;cafe;Zanchettin;;;;yes;;;;;;;;;;;;;;;;;"40192";Mont-de-Marsan
-0.2686533;43.7212027005397;node/5628520020;cafe;;;;;;;;;;;;;;;;;;;;;;"40001";Aire-sur-l'Adour
-1.6203698;43.420853800542;node/5630123321;fast_food;Le Balda - Food truck;;;Th-Sa 11:00-24:00;;;;;;;;;;;;https://www.facebook.com/LeBaldaFoodBus/;;;;;;"64483";Saint-Jean-de-Luz
-1.6214331;43.420672000542;node/5630123522;fast_food;Le bel endroit;;;;;"burger;salad;poke;tapas;local";;;;;;;;;+33 7 69 15 82 18;;;;;;;"64483";Saint-Jean-de-Luz
-0.0735352;44.9237102004753;node/5630260121;restaurant;Le bistrot de la Gare;;;;;;;;;;;;;;;;;;;;;"33342";Puisseguin
-0.1863809;44.8313606004835;node/5630614521;restaurant;Le Caffe Cuisine;;;;;french;;;;;;;;;;;;;;;;"33071";Branne
0.1853782;46.7922555002029;node/5630902151;restaurant;Au Feu de Bois;;;;yes;;;;;;;;;;;;;;;;;"86075";Chouppes
0.0042195;45.1417084004541;node/5631253791;bar;Vin d'honneur / Brunch;;;;;;;;;;;;;;;;;;;;;"24354";La Roche-Chalais
0.0059173;45.1417027004541;node/5631253792;restaurant;Diner et soirée;;;;;;;;;;;;;;;;;;;;;"24354";La Roche-Chalais
-1.1413128;45.0685045004616;node/5631699503;restaurant;Ty Bilig;;;;;crepe;;;;;;;;;;;;;;;;"33097";Carcans
-1.1415793;45.0680929004616;node/5631699508;fast_food;Pizza Marina;;;;;;;;;;;;;;;;;;;;;"33097";Carcans
-1.1416717;45.0683162004616;node/5631720053;restaurant;Le Cactus;;;;;;;;;;;;;;;;;;;;;"33097";Carcans
0.4617074;44.7967861004864;node/5638156123;restaurant;La Tour des Vent;;;;;;;;;;;;;;;;;;;;;"24274";Monbazillac
-0.5547689;44.8427760004825;node/563901371;fast_food;Quick;;Quick;"PH,Mo-Su 11:00-23:00";;burger;;yes;;;yes;;Q286494;;;;;;;;;"33063";Bordeaux
-0.5574229;44.8419938004826;node/563901413;fast_food;McDonald's;McDonald's;McDonald's;;yes;burger;;yes;;;yes;;Q38076;;;;;;;;;"33063";Bordeaux
-0.4937623;46.8418345001932;node/5640194708;restaurant;Les Cloitres;;;;;;;;;;;;;;;;;;;;;"79049";Bressuire
-0.5033045;46.8566700001902;node/5640423895;restaurant;Restaurant Le Cygne;;;;;regional;;no;;"40, + terrasse 45";;;;;;;;;;;;"79049";Bressuire
0.2603921;44.0549704005307;node/5641311283;bar;Au boin coin;;;;;tapas;;;;"14";;;;;+33 5 53 65 67 45;;;;;;;"47167";Mézin
0.2578407;44.0561271005307;node/5641311285;restaurant;La Gazelle d'or;;;;;"burger;kebab";;;;"30";;;;;+33 6 24 79 41 13;;;;;;;"47167";Mézin
0.2608658;44.0545666005307;node/5641311513;restaurant;Le Relais de Gascogne;;;;;french;;;;"32";;;;;+33 5 53 65 79 88;http://etienne.soufflet.free.fr;;;;;wlan;"47167";Mézin
-1.1456606;44.3293968005183;node/5646554894;restaurant;La Paillotte;;;;;;;;;;;;;;+33 5 58 09 76 20;;;;;;wlan;"40108";Gastes
-0.6257675;44.8267768004839;node/5647581480;cafe;Café de la Fontaine;;;;;;;;;;;;;;;;;;;;;"33281";Mérignac
-0.534993;44.8386104004829;node/5649139063;restaurant;;;;;yes;;;;;;;;;;;;;;;;;"33167";Floirac
-0.534946;44.8384088004829;node/5649139064;restaurant;Primaire;;;;yes;;;;;;;;;;;;;;;;;"33167";Floirac
-0.5665388;44.8350275004832;node/5653670744;restaurant;Chez Georges;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5569007;44.8625784004808;node/5657916142;bar;Le Carrelet;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
0.7123334;45.1854829004495;node/5659191573;fast_food;Domino's;;Domino's;;;pizza;;yes;;;;;Q839466;;;;;;;;;"24322";Périgueux
-0.5666438;44.8325235004834;node/5660293869;restaurant;Le Dadès;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5653897;44.8337156004833;node/5660297432;restaurant;Don Camillo;;;;;portuguese;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5672196;44.8321410004834;node/5660297433;pub;Le Flacon;;;;;;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.5683386;44.8319826004834;node/5660297733;fast_food;Wild Note Vegan Burger;;;"Tu-Su 12:00-15:00,19:00-22:00; PH closed";;;"Tu-Su 12:00-15:00;Tu-Su 19:00-22:00;PH closed";yes;;;;;;;;;;;only;;yes;"33063";Bordeaux
-1.4606535;43.5368622005417;node/5660809036;fast_food;Sushi San;;;"Mo-Sa 18:30-21:45; We,Fr 11:45-14:00,18:30-21:45; Th off";;sushi;no;yes;;;no;;;;+33 9 83 98 16 30;https://sushi-san-landes.fr/;;;;;;"40312";Tarnos
-1.4487883;43.6368009005408;node/5660810902;restaurant;Soweto Cabane south west Capbreton;;;"May-Oct PH,Mo-Su 10:00-21:00";;;;;;;;;;;;;;;;;;"40065";Capbreton
-1.4607665;43.5379635005417;node/5660838626;fast_food;All Ocean;;;;;"burger;pizza";;;;;;;;;;;;;;;;"40312";Tarnos
-1.4805823;43.4957568005419;node/5660840767;cafe;;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.6700027;43.3789037005419;node/5660841137;fast_food;Ottima Pizza;;;;;pizza;;;;;;;;;"+33559474275";https://www.ottimapizza.fr/;;;;;;"64189";Ciboure
0.5722627;45.8823976003603;node/5660873253;bar;;;;;;;;;;;;;;;;;;;;;;"16192";Terres-de-Haute-Charente
0.6833161;45.871002600362;node/5660873255;bar;;;;;;;;;;;;;;;;;;;;;;"16134";Exideuil-sur-Vienne
-1.5057436;43.4826865005419;node/5660878421;bar;Bar Karaoké Bernain;;;;;;;;;;;;;;;;;;;outside;;"64024";Anglet
-0.3691445;43.3416294005417;node/5660917611;restaurant;AFASEC;;;24/7;;;;no;;;;;;;;;;;;;;"64445";Pau
-0.605904;44.7933522004867;node/5661013322;fast_food;KAWOK;;;11:30-22:30;;asian;;yes;;;no;;;;"+33751079900";https://www.kawok.fr/;;;;;;"33318";Pessac
-0.6559819;44.8317414004834;node/5661096309;cafe;Canopée Café;;;;;;;;;;;;;;;;;;;;;"33281";Mérignac
-1.3668997;46.2068188003092;node/5661199512;restaurant;L’Avant-Port;;;"Mar-Sep; Mo-Su 19:30-22:00";;seafood;;;;;;;;;+33 5 46 68 06 68;https://www.lavantport.com/;;;;;;"17369";Saint-Martin-de-Ré
1.4824782;45.1496395004533;node/5661234734;restaurant;Royal d'Asie;;;"Mo-Su 12:00-14:30,19:00-22:30";;"japanese;asian";;;;;;;;;"+33555238121";;;yes;yes;;;"19031";Brive-la-Gaillarde
-1.4772719;43.4892118005419;node/5661743625;fast_food;L'envie;;;"Tu-Sa 12:00-14:00, 19:00-21:30; Su 19:00-21:30";;;;;;;;;;;"+33559591334";https://lenvie-fast-food-restaurant.business.site/;;;;;;"64102";Bayonne
-0.6060766;44.7933764004867;node/5663704980;fast_food;Campus Food;;;;;kebab;;;;;;;;;"+33556378858";;;;;;;"33318";Pessac
-0.3163085;44.8973188004777;node/566402117;bar;;;;;;;;;;;;;;;;;;;;;;"33539";Vayres
-0.5001652;43.888143500536;node/566727092;cafe;L'Osasuna;;;;yes;;;;;;;;;;;;;;;;;"40192";Mont-de-Marsan
-1.608862;43.426152500542;node/5667333321;restaurant;Heteroclito;;;;;;;;;;;;;;+33 5 59 54 98 92;https://www.heteroclito.fr;;;;;;"64249";Guéthary
-0.5771999;44.8436140004824;node/5667784121;restaurant;La Cantina;;;;;"regional;french;corsican";;;;;;;;;;;;;;;;"33063";Bordeaux
-1.3990379;43.3603182005418;node/5670184927;fast_food;O'Burger Shop;;;"Mo-Fr 11:30-13:30,18:30-21:30; Sa 18:30-21:30";;burger;no;only;;;no;;;;;;;;;;;"64160";Cambo-les-Bains
-0.2641658;43.70021080054;node/5670464658;fast_food;O'Biggie Tacos;;;;;"kebab;tacos;burger;sandwich";no;yes;;;no;;;;;;;;;outside;;"40001";Aire-sur-l'Adour
-0.2635132;43.69988120054;node/5670464659;fast_food;Aux Délices;;;;;"kebab;tacos;burger;sandwich";no;yes;;;no;;;;;;;;;outside;;"40001";Aire-sur-l'Adour
0.6585672;44.1548448005267;node/5673338529;restaurant;De L'un Allot're;;;;;regional;;;;;;;;;;http://domaine-dallot.fr/;;;;;;"47031";Boé
-0.556647;44.8590948004811;node/5674906325;restaurant;Alma portuguesa;;;"Mo-Fr 08:30-16:00; Sa 10:00-16:00";;portuguese;;yes;;;;;;;+33 6 37 17 30 08;https://www.alma-bordeaux.com/;;;;;;"33063";Bordeaux
-1.4752855;43.4910278005419;node/5674945847;restaurant;Saline;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.4755444;43.4910030005419;node/5674945848;restaurant;Janine;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.0351353;43.3283284005417;node/5675620723;restaurant;Restaurant le Petit Chinois;;;;yes;asian;;yes;;;;;;;+33 5 59 65 18 49;;;;;;;"64493";Saint-Palais
-1.0009703;43.3696839005419;node/5675620726;restaurant;Auberge Chortaya;;;;yes;"french;pizza";no;yes;;;;;;;+33 5 59 65 82 59;https://www.auberge-chortaya.fr/;;;;;;"64036";Arbouet-Sussaute
-1.0961794;43.2327985005408;node/5675620729;restaurant;Restaurant Espellet;;;;;"regional;french";;;;;;;;;+33 5 59 37 81 91;http://www.hotel-restaurant-espellet.fr;;;;;;"64314";Larceveau-Arros-Cibits
-1.2325384;43.2570880005411;node/5675620730;restaurant;Restaurant Artzain;;;;yes;"regional;french";;;;;;;;;+33 5 59 37 23 83;http://www.restaurant-art-zain.fr/fr/;;;;;;"64273";Irissarry
-1.0347629;43.3287583005417;node/5675668330;restaurant;Restaurant chez Lafitte;;;;;"regional;french";;;;;;;;;+33 5 59 65 70 96;;;;;;;"64493";Saint-Palais
-1.0345277;43.3278159005417;node/5677286152;restaurant;Restaurant Le Trinquet - Le Bouchon Basque;;;;yes;"regional;french";;;;;;;;;+33 5 59 65 73 13;;;;;;;"64493";Saint-Palais
-1.0348618;43.3280027005416;node/5677286153;restaurant;Restaurant de la Paix;;;;yes;"regional;french";;;;;;;;;+33 5 59 65 73 15;http://www.hotellapaix.com;;;;;;"64493";Saint-Palais
-1.035052;43.3281179005417;node/5677286154;restaurant;Auberge du Foirail;;;;yes;"regional;pizza;french";;;;;;;;;+33 5 59 65 73 22;;;;;;;"64493";Saint-Palais
-1.0557456;43.7134502005398;node/5679773683;bar;Le Rive Droite;;;;;;;;;;;;;;;;;;;;;"40088";Dax
-1.5420052;43.4992142005419;node/5679850442;restaurant;La Lucciola;;;;;"italian;pizza";;;;;;;;;+33 5 59 03 36 20;http://www.lalucciola.fr/;;;;;;"64024";Anglet
-0.8175829;43.0980638005387;node/5682420724;restaurant;Auberge de l'Étable;;;;;;;;;;;;;;+33 5 59 28 69 69;https://www.auberge-etable.com/;;;;;;"64404";Montory
-0.8764306;43.0664286005381;node/5682443841;restaurant;Alfitcha;;;;;regional;;;;;;;;;+33 5 59 28 61 37;;;;;;;"64342";Licq-Athérey
-0.5744708;44.8410609004827;node/568265889;fast_food;McDonald's;;McDonald's;Mo-Su 09:00-23:00;;burger;;yes;;;no;;Q38076;;;;;;;;;"33063";Bordeaux
-0.5724249;44.8312676004835;node/568265890;fast_food;McDonald's;;McDonald's;;;burger;;yes;;;;;Q38076;;;;;;;;;"33063";Bordeaux
-0.7773371;44.8397296004827;node/568468818;restaurant;Loutrein;;;;;;;;;;;;;;;;;;;;;"33273";Martignas-sur-Jalle
-0.579929;44.7663228004889;node/5688157242;fast_food;Le Kiosque à Pizza;;;"10:30-13:30,18:00-21:30";;;;;;;;;;"49357970000052";+335 57 96 71 36;;;;;;;"33550";Villenave-d'Ornon
-0.5415806;44.7710144004885;node/5688171887;restaurant;La Guinguette du Coq;;;;;regional;;;;;;;;"52508605400018";+33 6 15 75 51 48;https://www.facebook.com/pages/category/Restaurant/La-Guinguette-du-Coq-100189331834053/;;;;;;"33550";Villenave-d'Ornon
-1.4434319;43.6544539005406;node/5690822333;ice_cream;Xampi Artisan glacier Capbreton;;;;;;;yes;;;;;;;;;;;;;;"40065";Capbreton
-0.4101205;45.2905749004379;node/5691595654;restaurant;Le Bistrot Gourmand;;;;;french;;;;;;;;;;;;;;;;"17240";Montendre
-0.4101983;45.2838447004387;node/5691595658;restaurant;Restaurant Cave La Quincaillerie;;;;;fine_dining;;no;;;;;;;;;;;;;;"17240";Montendre
-0.4106294;45.2843953004386;node/5691595659;restaurant;Coiquaud Bouvier Annie;;;;;french;;no;;;;;;;;;;;;;;"17240";Montendre
-0.4098301;45.2853457004385;node/5691595671;restaurant;Le Mac'grhébin;;;;;couscous;;;;;;;;;;;;;;;;"17240";Montendre
-0.4099873;45.2853960004385;node/5691595672;restaurant;Bar Restaurant Le Montendrais;;;;;;;;;;;;;;;;;;;;;"17240";Montendre
1.2161604;44.8906444004783;node/5691673722;restaurant;Auberge Le Mirandol;;;;no;french;;no;;;;;;;;;;;;outside;wlan;"24520";Sarlat-la-Canéda
-0.2866536;43.2407766005409;node/5695020490;bar;;;;;;;;;;;;;;;;;;;;;;"64138";Bordes
-0.5621558;44.8416424004826;node/5705233137;restaurant;Siman Restaurant Brasserie;DOME SAS;;Mo-Su 10:00-02:00;;"french;regional";;;;;;;;"80136552900024";+33 5 56 67 49 90;https://www.siman-bordeaux.com;https://www.facebook.com/simanbordeaux;;;outside;;"33063";Bordeaux
-1.4726737;43.4907852005419;node/5706151227;bar;Kalostrape;;;"Tu,We 10:00-15:30,18:00-23:00; Th 10:00-24:00; Fr 00:00-02:00,10:00-24:00; Sa 00:00-02:00,11:00-24:00; Su 00:00-02:00";;;;;;;;;;;;;;;;;;"64102";Bayonne
-0.5126199;44.8655491004805;node/5708741768;fast_food;KFC;;KFC;Mo-Su 11:00-23:00;;chicken;no;yes;;;yes;;Q524757;;;;;;;outside;;"33119";Cenon
-0.4866833;43.6364169005409;node/5710685538;bar;Bar des sports;;;;;;;;;;;;;;;;;;;;;"40286";Samadet
-0.4874926;43.6399825005408;node/5710685543;restaurant;L'Escapade;;;;;pizza;no;yes;;;;;;;;;;;;;;"40286";Samadet
-1.5642747;43.483068800542;node/5710771247;ice_cream;Délices du moment;;;;;;;only;;;;;;;;;;;;;;"64122";Biarritz
-0.4888581;43.6670209005405;node/5710875400;restaurant;Restaurant des Quatres Cantons;;;;;;;;;;;;;;+33 5 58 79 16 32;;;;;;;"40016";Aubagnan
-1.4732479;43.4889456005419;node/5711188921;restaurant;Bistro M;;;;;;;;;;;;;;;;;;;;;"64102";Bayonne
-1.5640997;43.479370500542;node/5711382686;restaurant;La Crique;;;;;seafood;;;;;;;;;;;;;;;;"64122";Biarritz
-1.62485;43.417886800542;node/5711589737;ice_cream;Bibambar;;;;;;;;;;;;;;;;;;;;;"64483";Saint-Jean-de-Luz
-1.5099945;43.5263127005418;node/5711639261;restaurant;"Arrain Bela, Le Poisson à Voile";;;;;regional;;;;;;;;;;;;;;;;"64024";Anglet
1.5525498;45.4539088004186;node/5711961323;food_court;;;;;;;;;;;;;;;;;;;;;;"19248";Saint-Ybard
1.5524377;45.4538761004186;node/5711961324;fast_food;;;;;;;;;;;;;;;;;;;;;;"19248";Saint-Ybard
-1.2589434;45.9657765003478;node/5713961921;restaurant;Bord à bord;;;;;"seafood;local";;;;;;;;;;;;;;;;"17337";Saint-Georges-d'Oléron
1.2920026;45.8275666003684;node/5714048106;restaurant;;Le Kiosque à Pizza;;;;pizza;;only;;;;;;;;;;;;;;"87114";Panazol
-1.2266868;44.0644453005304;node/5715715624;restaurant;Le Saint-Julien;;;;;regional;no;no;;"100";;;;;;;;;;no;;"40266";Saint-Julien-en-Born
0.5287968;45.1452809004537;node/5716893906;restaurant;La Table du Marché;;;;;;;;;;;;;;;;;;;;;"24372";Saint-Astier
