X;Y;osm_id;type;name;operator;wheelchair;opening_hours;reception_opening_hours;stars;rooms;beds;internet_access;camp_site;fee;capacity;website;phone;facebook;email;com_insee;com_nom
1.90930699244895;45.8394291947878;way/153529069;chalet;L'Hortensia;CREUSE LOCA'GITES;;;;;;;wlan;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
1.90922820239552;45.8396205877053;way/153529071;chalet;Le Forsythia;CREUSE LOCA'GITES;;;;;;;wlan;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
1.90940797461931;45.8392188238972;way/153529076;chalet;Le Genêt;CREUSE LOCA'GITES;;;;;;;;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
1.90914168635534;45.8398107617388;way/153529078;chalet;Le Camélia;CREUSE LOCA'GITES;;;;;;;wlan;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
1.90910532345276;45.8401299431644;way/153529080;chalet;La Fontaine;CREUSE LOCA'GITES;;;;;;;wlan;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
1.90947508555202;45.8403146776285;way/153529084;chalet;Le Thuya;CREUSE LOCA'GITES;;;;;;;wlan;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
-0.562473733185554;44.8900426399472;way/154148185;hotel;Apolonia;;;;;;;;;;;;https://hotelapolonia-bordeauxlac.com/;;;;"33063";Bordeaux
-0.564501621948595;44.8893439947374;way/154148335;hotel;Ibis Budget Bordeaux Le Lac;Accor;;24/7;;;;;wlan;;;;https://ibis.accor.com;"+33892683249";;h3085@accor.com;"33063";Bordeaux
-0.563216026434874;44.8896897378882;way/154148338;hotel;Mercure;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.564605752060511;44.8910425521356;way/154148340;hotel;Le Provençal;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.563511515727598;44.8905347928146;way/154148341;hotel;Campanile Bordeaux Lac;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.565358358039045;44.8901644221992;way/154148377;hotel;Ibis;;;;;;;;;;;;;;;;"33063";Bordeaux
-0.566256235633746;44.890684717644;way/154148386;hotel;Novotel;;;;;;;;;;;;;;;;"33063";Bordeaux
2.08103142260796;46.1841434040646;way/154297180;caravan_site;;;;;;;;;no;;;"20";;;;;"23100";Jarnages
-0.557150005997908;44.8590975691509;way/154310121;hotel;Seeko'o Hotel;;;;;"4";;;wlan;;;;https://seekoo-hotel.com/;+33 1 82 88 94 93;;;"33063";Bordeaux
-0.569744566299737;44.8592363567549;way/154393906;hotel;Hôtel Mercure Bordeaux Château Chartrons;Accor;;;;"4";;;;;;;;;;;"33063";Bordeaux
-0.532245967707079;42.7961217261527;way/154545803;alpine_hut;Gîte Somport;;;;;;;;;;;;http://www.lesomport.com/;;;;"64542";Urdos
-1.16637428098662;45.7711917765139;way/154711394;camp_site;Camping La Clairière;;;;;"4";;;wlan;;;;https://www.camping-la-clairiere.com/;+33 5 46 36 36 63;;;"17452";La Tremblade
-0.583406603485475;44.8442683306929;way/154845962;hotel;YNDO;;;;;"5";;;;;;;https://www.yndohotelbordeaux.fr/fr;;;;"33063";Bordeaux
-0.584664421622576;44.8447635156143;way/154845985;guest_house;Villa Victor Louis;;;;;;;;;;;;https://www.villavictorlouis.com/;+33 5 56 56 92 56;;;"33063";Bordeaux
-0.579160969515326;44.8445875446008;way/154846093;hotel;Hôtel de Tourny;;;;;;;;;;;;;"+33556815673";;;"33063";Bordeaux
-0.579722915327224;44.8430375050218;way/154846635;hotel;Le Boutique Hotel;;;;;;;;;;;;https://hotelbordeauxcentre.com;;;;"33063";Bordeaux
-0.588374771310659;44.839139527135;way/154886934;hotel;Hôtel Le Chantry;;;;;"2";;;;;;;www.chantry-bordeaux.com;;;;"33063";Bordeaux
-1.15341925923317;45.7642115696797;way/155576848;camp_site;La Coulumière;;;;;"3";;;wlan;;;"268";https://www.lacoulumiere.fr/;+33 5 46 36 02 24;;contact@lacoulumiere.fr;"17452";La Tremblade
-0.207611402024197;43.1310654666013;way/155963466;camp_site;Le Saillet;;;;;;;;;;;;;;;;"64339";Lestelle-Bétharram
-0.609064187889609;44.8296777106673;way/156144489;hotel;Hôtel Alton;;;;;;;;;;;;;;;;"33063";Bordeaux
-1.17358601642986;45.7591088751053;way/157023015;camp_site;;;;;;"2";;;;;;;;;;;"17452";La Tremblade
-1.52641549559137;43.5101711877707;way/157124034;hotel;Hôtel Arguia;;;;;;;;;;;;;;;;"64024";Anglet
-1.49652400885455;43.5003967957127;way/157125776;hotel;Hôtel Arenui;;;;;;;;;;;;;;;;"64024";Anglet
-1.50457982974736;43.4820248244285;way/157255483;hotel;Hôtel Anglet-Biarritz - Kyriad;;;;;;;;;;;;https://www.altica.fr/fr/hotels/anglet/254/hotel-altica-anglet;;;;"64024";Anglet
-1.49761684817816;43.4600845387427;way/157267015;hotel;Quick Palace;;;;;;;;wlan;;;;;;;;"64024";Anglet
-0.604685075495794;42.9977514831393;way/157369983;camp_site;Camping Municipal de Carole;;;;;;;;;;;;;;;;"64104";Bedous
-1.14957800684779;45.3490693981943;way/158409481;camp_site;Atlantic Club Montalivet;Tohapi;;;;"5";;;wlan;;;;https://www.tohapi.fr/aquitaine/camping-atlantic-club-montalivet.php;+33 4 99 57 21 21;;;"33540";Vendays-Montalivet
-1.15034422766624;45.3624916168355;way/158409482;camp_site;CHM Montalivet;;;;;;;;wlan;;;;http://www.chm-montalivet.com/;+33 5 56 73 73 73;;;"33540";Vendays-Montalivet
-1.13877229808484;45.3704336077782;way/158409483;camp_site;Camping Médoc-Plage;Campéole;yes;;;"4";;;;;;;https://www.campeole.com/camping/gironde/medoc-plage-vendays-montalivet;+33 5 56 09 33 45;;;"33540";Vendays-Montalivet
-1.15705093224859;45.3817418839519;way/158409486;camp_site;Camping Le Soleil d'Or;;;;;"2";;;;;;;http://www.campinglesoleildor.com/;+33 5 56 09 31 37;;;"33540";Vendays-Montalivet
-1.15703185962312;45.3755041084097;way/158429698;caravan_site;;;;;;;;;;;;"69";;;;;"33540";Vendays-Montalivet
-0.635140224258352;45.1013697282325;way/159091542;guest_house;Château Bellevue;;;;;;;;;;;;;;;;"33325";Plassac
-0.632737655701585;45.1028403945694;way/159093086;guest_house;Château Bellevue-Gazin;;;;;;;;;;;;;;;;"33325";Plassac
-0.540278469779729;44.8200258850355;way/159270870;hotel;Kyriad;;;;;;;;;;;;;;;;"33039";Bègles
0.791878685108001;44.8433413622573;way/159339494;hotel;Chez Nous;;;;;;;;;;;;;;;;"24022";Badefols-sur-Dordogne
0.332730727709659;46.5811095128876;way/159842480;hotel;Ibis Budget;;yes;;;;;;wlan;;;;;;;;"86194";Poitiers
-0.371051336367066;44.4583324469005;way/161040278;hotel;Hôtel De Got;;;;;;;;;;;;;;;;"33547";Villandraut
-0.372694809989021;44.4582145399555;way/161041453;hotel;Auberge La Crémaillère;;;;;"2";;;;;;;http://aubergelacremaillere.com/;+33 5 56 25 30 67;;;"33547";Villandraut
-0.584457267216463;46.9211579256843;way/161171107;chalet;Ferme de Regueil;;;;;;;;;;;;https://ferme-regueil.fr;+33 5 49 65 42 56;;;"79195";Nueil-les-Aubiers
0.355974800539157;46.6825949642663;way/161677197;caravan_site;La croix du sud;;;;;;;;;;;;;;;;"86115";Jaunay-Marigny
-0.348109599522133;44.7765968106598;way/162096194;caravan_site;Crèon Aire de camping-cars;Ville de Créon;yes;;;;;;;;no;"5";;;;;"33140";Créon
-1.43005779990467;43.6857194106804;way/162397160;hotel;Secret Wave Surfcamp;;;;;;"5";;wlan;;;;https://www.secretwavesurfcamp.com/;;;;"40296";Seignosse
-1.40827768977417;43.6906776222767;way/162398091;hotel;70 hectares... et l'océan;;;;;;;;;;;;https://www.lesdomainesdefontenille.com/fr/70hectares.html;+33 5 58 45 76 16;;reservations@70hectares.com;"40296";Seignosse
-0.572902966318423;45.2248318994514;way/162883684;hotel;Le Relais de l'Estuaire;;;;;;;;;;;;;;;;"33159";Étauliers
-0.473050175988187;45.1185038492358;way/163000654;hotel;La Grange de la Dupuise;;;;;;"5";;;;;;;;;;"33126";Civrac-de-Blaye
-0.977061874083459;45.5832605936267;way/164251879;camp_site;Océan Vacances;;;;;"4";;;;;;;https://www.oceanvacances.com/;;;;"17333";Saint-Georges-de-Didonne
-0.670453015339715;44.8332933291097;way/164301309;hotel;Hôtel Wood Inn Mérignac;;;;;;;;;;;;;;;;"33281";Mérignac
0.303911033846693;46.5535284207119;way/165535534;hotel;Hôtel Campanile Poitiers Sud;;;;;;;;;;;;;;;;"86194";Poitiers
-0.742037381543588;44.1457372976784;way/167119007;hotel;Auberge des Pins;Chez M et Mme LESCLAUZE;;;;"3";;;;;;;https://www.aubergedespins.fr/;;;;"40246";Sabres
-0.691357983617595;44.8353470868194;way/167432738;hotel;Ibis Budget Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.68052477926199;44.8351273939724;way/167432778;hotel;Ibis Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.690834726386481;44.8352296609065;way/167432866;hotel;Hôtel L'Escadrille;;;;;"2";;;wlan;;;;http://hotel-escadrille-merignac.com;;;;"33281";Mérignac
-0.689031785971443;44.8358940051836;way/167432905;hotel;Ibis Styles Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.67895651778543;44.8308161454053;way/167432912;hotel;B&b Hotel Bordeaux Merignac Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.681421116951345;44.8345989952851;way/167432922;hotel;Novotel Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.690491315721695;44.835765847971;way/167434012;hotel;Comfort Hôtel Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.689700796948185;44.8357496879506;way/167434100;hotel;Brit Hôtel Bordeaux Aéroport - Le Soretel;;;;;;;;;;;;;;;;"33281";Mérignac
-0.692424409145378;44.8356283077764;way/167434104;hotel;Mercure Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-0.686208797351671;44.8369015880341;way/167434234;hotel;Formule 1;;;;;;;;;;;;;;;;"33281";Mérignac
-0.6920824630044;44.832776702568;way/167439677;hotel;Best Western Bordeaux Aéroport;;;;;;;;;;;;;;;;"33281";Mérignac
-1.29540626879009;43.4919939090094;way/168570000;camp_site;D'Etche Zahar;;;;;;;;;;;;http://www.etche-zahar.fr/;+33 5 59 56 27 36;;;"64546";Urt
-0.615445200312078;43.4599839822189;way/168577282;camp_site;Camping l'Orée du Bois by Noricamp;Noricamp;;;;;;;wlan;;yes;;https://nori.camp/;;;arthez@nori.camp;"64057";Arthez-de-Béarn
-0.291468574835531;44.6660097504606;way/168851337;guest_house;Château du Broustaret;;;;;;;;;;;;;;;;"33355";Rions
0.787516293589121;45.7134087809606;way/169035830;camp_site;Camping de Saint-Mathieu;;;;;;;;;;;;;;;;"87168";Saint-Mathieu
-0.690240946364055;43.3365787199173;way/169430380;chalet;Gite Endrimons;;;;;;;;;;;;;;;;"64556";Vielleségure
0.807560162971881;44.3847603675381;way/170018677;camp_site;Camping Lac de Ferrié;;;;;;;;;;;;;;;;"47203";Penne-d'Agenais
-1.58750694688158;43.3019413018022;way/170423070;camp_site;La Petite Rhune;;;;;;;;;;;;https://www.lapetiterhune.com/;+33 5 59 54 23 97;;contact@lapetiterhune.com;"64504";Sare
1.70361207684011;45.5014420007334;way/170505390;camp_site;;;;;;;;;;;;;;;;;"19165";Peyrissac
-0.927237038332332;46.11510304481;way/170743187;camp_site;Camping la Taillée;;;;;"3";;;;;;;;+33 5 46 35 50 88;;contact@lataillee.com;"17003";Aigrefeuille-d'Aunis
-1.58032949961265;43.2899945866543;way/170748855;camp_site;Aire Goyenetche;;;;;;;;;;;;;;;;"64504";Sare
-1.39851853292598;43.3387714892589;way/171015335;camp_site;Hiriberri;;;;;;;;;;;;https://www.hiriberria.com/;+33 5 59 29 98 09;;hiriberria@wanadoo.fr;"64279";Itxassou
-0.931637064071622;45.6749550343643;way/172082565;caravan_site;Parking pour Camping car;;;;;;;;;;yes;;;;;;"17421";Saujon
2.21203949751132;46.3078403898398;way/172184753;chalet;;;;;;;;;;;;;;;;;"23254";Toulx-Sainte-Croix
-0.93969452177889;45.6827929487466;way/172199093;camp_site;Camping du Lac;;;;;;;;wlan;;;;https://www.campingsaujon.com;+33 5 46 06 82 99;;campingdesaujon@gmail.com;"17421";Saujon
-0.227369479942438;45.1790515401486;way/172401280;caravan_site;Aire de camping-car Etang de la Lune;;;;;;;;;;no;;;;;;"17110";Clérac
-1.53135874734729;43.3596699589002;way/172785312;camp_site;Camping Manex;;;;;;;;;;;;https://www.campingmanex.com/;+33 6 33 57 63 31‬;;campingmanex@hotmail.com;"64495";Saint-Pée-sur-Nivelle
-1.11006607588868;44.6428784245522;way/172890860;caravan_site;Parc résidentiel de loisir - Le Parc de la Plage;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
-1.11019705311893;44.6442718184278;way/172891010;camp_site;Camping municipal de Verdalle;;;;;"2";;;wlan;;;;http://www.campingdeverdalle.com/;+33 5 56 66 12 62;;contact@campingdeverdalle.com;"33199";Gujan-Mestras
-1.10300869989972;45.7324422932268;way/172922929;camp_site;Camping du Parc;;;;;"2";;;wlan;;;;http://www.campingduparc17.com/;;;;"17155";Étaules
-1.10672033954586;44.6427174006009;way/173013833;camp_site;Camping des 4 CE;;;;;;;;;;;;;;;;"33199";Gujan-Mestras
0.117851900120366;45.782089025636;way/173041444;camp_site;Les Platanes;Municipalité;;;;;;;;;;;www.montignac-charente.fr/le-camping-de-montignac.html;+33 5 45 39 89 16;;;"16226";Montignac-Charente
-1.35732497247777;43.9533316097998;way/173130791;caravan_site;Campéoles;;;;;;;;;;yes;;;;;;"40326";Vielle-Saint-Girons
0.174659969072581;45.2670350761936;way/173151682;camp_site;Camping municipal;Municipalité;;;;"3";;;;;;;https://www.camping-aubeterre.fr;+33 5 45 98 60 17;;;"16180";Laprade
-0.14256987129359;44.9175862066551;way/173280939;camp_site;Yelloh! Village;;;;;;;;;;;;;;;;"33394";Saint-Émilion
-0.153462666736203;44.896269788859;way/173282421;hotel;Pavillon Villemaurine;;;;;;;;;;;;http://pavillon-villemaurine.com/;;;;"33394";Saint-Émilion
2.29363259435695;45.3842927568562;way/173362735;camp_site;Camping municipal du Lac;;;;;;;;;;;;;;;;"19148";Neuvic
-0.085894476392985;46.4930977838554;way/173530512;camp_site;Camping du bois Pouvreau;Commune de Ménigoute;;;;;;;;;;;;;;;"79176";Ménigoute
0.545676728786816;46.7199421932596;way/173688772;camp_site;;;;;;;;;;;;;;;;;"86298";Vouneuil-sur-Vienne
-1.31510182456261;43.8831761097066;way/173904573;camp_site;Punta Lago;FranceLoc;;"Apr-Jun, Sep Mo-Su 09:30-12:30,14:30-18:30;Jul-Aug 09:00-20:00";;"4";;;;;;;http://www.camping-puntalago.com/;;;;"40150";Léon
-1.31684563323394;43.8853091683521;way/173904574;camp_site;Lou Puntaou;CapFun;;;;"4";;;;;;;http://www.loupuntaou.com/;;;;"40150";Léon
-1.3183401303329;43.8843191954236;way/173904583;caravan_site;Aire Camping Car;;;;;;;;;;yes;;;;;;"40150";Léon
0.491247759491348;44.2222617242427;way/174635161;guest_house;Clos de Tillet;;;;;;;;;;;;;;;;"47300";Sérignac-sur-Garonne
0.350981816067479;44.1103735105098;way/175731813;chalet;Barathon;;;;;;;;;;;;;;;;"47195";Nérac
-0.088751246850646;44.6950014375334;way/175796660;hotel;Bar Hotel de Guyenne;;;;;;;;;;;;;;;;"33506";Sauveterre-de-Guyenne
-0.5813322258454;44.8039476535811;way/175869645;hotel;Stud'otel Talence;Stud'otel;;;;;;;;;;;https://www.studotel.com/;;;;"33522";Talence
1.16378657030396;44.7918327858992;way/176178479;camp_site;Camping Slow Village;;yes;;;"3";;;wlan;;yes;;;;;;"24395";Saint-Cybranet
1.17354554756706;44.7798003307732;way/176178480;camp_site;Camping Le Céou;;;;;"3";;;;;;;http://www.camping-le-ceou.com;;;;"24395";Saint-Cybranet
1.1804086986618;44.7790093250598;way/176178486;camp_site;Les Cascades;;;;;"2";;;;;;;http://www.lescascadesdordogne.com;;;les-cascades@wanadoo.fr;"24395";Saint-Cybranet
-0.448839516923318;45.4294277642925;way/176309908;camp_site;Les Castors;;;;;"4";;;;;;;https://www.campingcastors.com;+33 5 46 48 25 65;;;"17403";Saint-Simon-de-Bordes
-1.18112597350903;44.74498705347;way/176447851;hotel;Le Relais du Cap;;;;;;;;;;;;;;;;"33236";Lège-Cap-Ferret
1.90938655000124;45.839687950398;way/176574989;chalet;Le Chalet des Familles;CREUSE LOCA'GITES;;;;;;;;;;;www.chaletspreauxsources.fr;;;contact@chaletspreauxsources.fr;"23165";Royère-de-Vassivière
-0.686262134294977;44.8371832398564;way/177121515;hotel;Ténéo Suites;;;;;;;;;;;;;;;;"33281";Mérignac
2.04750140169377;45.7061673356607;way/177154416;hotel;Hôtel-Restaurant Ardesia;;;;;;"9";;;;;;;"0648636585";;;"19164";Peyrelevade
2.05445392346942;45.7038973460975;way/177288696;chalet;Gîte du Presbytére 1675 V3.0***;;;;;;;;yes;;;;;;;;"19164";Peyrelevade
0.342632064557433;44.1395896982209;way/177526354;hotel;Aquaresort;;;;;;;;;;;;;;;;"47195";Nérac
-1.25536234209595;43.9327508609256;way/177859579;camp_site;;;;;;;;;;;;;;;;;"40155";Linxe
-1.5810360152742;43.4375310253994;way/178560862;camp_site;Berrua;Sunêlia;yes;;;"4";;;;;;;https://www.berrua.com/;;;contact@berrua.com;"64125";Bidart
0.677410725742729;44.1788336648103;way/178911112;hotel;Kyriad Direct Agen-Castelculier;;;;;;;;;;;;;;;;"47051";Castelculier
2.06264022239106;45.6992885136091;way/179315228;chalet;Gîte Labarre;;;;;;;;;;;;;;;;"19164";Peyrelevade
-1.13983753920202;44.6169387515605;way/179597072;hotel;Hôtel ibis Arcachon la Teste;;;;;;;;wlan;;;;;+33 5 57 15 20 00;;;"33529";La Teste-de-Buch
-0.109581818245039;45.0138243840688;way/179686620;camp_site;Camping Le paradis;;;;;;;;;;;;;;;;"33001";Abzac
1.78672284403089;45.2838282842545;way/179742921;camp_site;;;;;;;;;;;;;;;;;"19272";Tulle
2.21000247730184;45.282218563696;way/179743761;camp_site;Le Pont-Aubert;;;;;;;;;;;;https://www.capfrance-vacances.com/village-vacances/le-pont-aubert-soursac;;;;"19264";Soursac
0.395207019221736;44.0675234313719;way/180407567;chalet;Grand' Borde;Gîtes de France;;;;"3";;;;;;"5";https://www.gites-de-france-47.com/;+33 5 53 47 80 87;;;"47139";Lasserre
-1.01242691014182;45.6285365538503;way/180451380;caravan_site;Aire de Services Camping-Car;Camping-Car Park;;;;;;;wlan;;yes;;;;;;"17306";Royan
-0.690199737236659;43.0223057191252;way/180475083;chalet;Gîte Badarié;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.688370838518093;43.0115071160503;way/180475086;chalet;Gîte du Syndicat d'Issaux;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.688743984048755;43.0108707337391;way/180475089;chalet;Gîte du Syndicat d'Issaux;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.687952899996726;43.0111603505455;way/180475091;chalet;Gîte du Syndicat d'Issaux;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.689159242019306;43.0112428183621;way/180475092;chalet;Gîte du Syndicat d'Issaux;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.689120350002484;43.0109829005475;way/180475094;chalet;Gîte du Syndicat d'Issaux;;;;;;;;;;;;;;;;"64433";Osse-en-Aspe
-0.670398879870457;43.2516091387279;way/181287941;guest_house;;;;;;;;;;;;;;;;;"64449";Poey-d'Oloron
-0.451198299800516;46.9880873676157;way/182144162;camp_site;Camping au Lac d'Hautibus;;;;;"2";;;yes;;;;https://camping-lacdhautibus.com/;;;;"79013";Argentonnay
-0.978669338792415;44.6514774945753;way/182260833;camp_site;Camping Le Marache Vacances;;;;;"4";;;;;;;https://www.marachevacances.com/;;;;"33051";Biganos
0.996039251522639;45.8251109473094;way/182332128;camp_site;Camping des Alouettes;;yes;;;"3";;;wlan;;;;https://camping-des-alouettes.com/;+33 5 55 03 26 93;;;"87046";Cognac-la-Forêt
-0.806272410344647;46.2419428226754;way/182940635;caravan_site;Aire de camping-car;Ville de Courçon;;;;;;;;;no;"5";;;;;"17127";Courçon
-1.61964768165323;43.4147655970936;way/183132014;camp_site;Itsas Mendi;;;;;"4";;;yes;;yes;;https://itsas-mendi.com;+33 5 59 26 56 50;;contact@itsas-mendi.com;"64483";Saint-Jean-de-Luz
-0.95741488659229;45.9302025695252;way/183852054;camp_site;Camping municipal Le Rayonnement;Municipal;;;;"3";;;wlan;;yes;"116";https://www.ville-rochefort.fr/camping-municipal-le-rayonnement;+33 5 46 82 67 70;;camping.municipal@ville-rochefort.fr;"17299";Rochefort
-0.954740319476136;45.9278590613907;way/183852076;caravan_site;;;;;;;;;;;yes;;;;;;"17299";Rochefort
1.90342322845229;45.7925525960237;way/183977763;camp_site;La Presqu'ile;;;;;;;;;;;;;;;;"23165";Royère-de-Vassivière
0.673360662722383;45.5932666419222;way/184147629;camp_site;Camplng du Grand Étang;;;;;;;;;;;;;;;;"24398";Saint-Estèphe
-1.1804642323536;43.2792440252024;way/184283717;camp_site;;;;;;;;;;;;;;;;;"64271";Iholdy
-0.946113257956474;44.0359935615463;way/184408815;camp_site;;;;;;;;;;;;;;;;;"40197";Morcenx-la-Nouvelle
-1.30916919901729;43.930576072374;way/184550761;camp_site;Camping La Jaougotte;;;;;;;;;;;;https://www.campinglajaougotte.com/;;;;"40326";Vielle-Saint-Girons
-0.580724952681982;46.3209271943681;way/184578762;caravan_site;;;;;;;;;;;;;;;;;"79162";Magné
-0.606347715589097;43.6457313051392;way/184591652;hotel;La crémaillère;;;;;;;;;;;;https://cremaillere40.com/;;;;"40119";Hagetmau
-1.28071364375737;44.0228732984827;way/186616972;camp_site;Camping Village Center Les Vignes;Tohapi;;;;"5";;;;;;;http://www.les-vignes.com/;;;;"40157";Lit-et-Mixe
-0.669526646907935;44.8679350000798;way/187049879;hotel;B&B Hôtel;;;;;;;;wlan;;;;;;;;"33200";Le Haillan
0.574953194246093;44.3613454850005;way/187375867;chalet;Gite de la Fermette;;;;;;;;yes;;;;;;;;"47081";Dolmayrac
0.397910202123826;46.5554625242851;way/187664615;hotel;Ace Hôtel Poitiers;Ace Hôtel;;;;;;;;;;;;"+33549004848";;;"86194";Poitiers
-0.902690580207186;45.5975922399947;way/187737524;camp_site;Camping du bois de la Chasse;;;;;"3";;;;;;;;;;;"17425";Semussac
0.694681678668955;44.268455611361;way/188041272;guest_house;La Garde Pile de Fichou;;;;;;;;;;;;;;;;"47019";Bajamont
1.156844061037;45.0526005677213;way/188896885;guest_house;Château de Puy Robert;;;;;;;;;;;;;;;;"24291";Montignac-Lascaux
-1.62152503343712;43.4180739059459;way/189282834;camp_site;Duna Munguy;;;;;;;;;;;;https://camping-dunamunguy.com;+33 5 59 47 70 70;;contact@camping-dunamunguy.com;"64483";Saint-Jean-de-Luz
-1.62340463188723;43.4175786350133;way/189282835;camp_site;Les Tamaris Plage;;;;;"4";;;;;;;https://www.tamaris-plage.com/;"+33 5 59 26 55 90; +33 5 59 47 70 15";;tamaris1@wanadoo.fr;"64483";Saint-Jean-de-Luz
-0.608106226994736;46.7124007472129;way/189287428;camp_site;La P'tite Cuiller;;;;;;;;;;;;;;;;"79179";Moncoutant-sur-Sèvre
0.687965156835494;45.8272298460367;way/189859297;caravan_site;;;;;;;;;;;no;;;;;;"16345";Saint-Quentin-sur-Charente
-0.510348280957842;44.8823850114294;way/190796947;hotel;P'tit Dej Hotel;;;;;;;;;;;;;;;;"33249";Lormont
-0.509861247200623;44.8831979363657;way/190797049;hotel;Première Classe;;;;;;;;;;;;;;;;"33249";Lormont
-1.15564756184126;44.0735441068889;way/191313430;camp_site;Sen Yan;Airotel;;;;"5";;;;;;;https://www.sen-yan.com/;;;;"40182";Mézos
-0.605405917435687;46.7099289133312;way/191391189;chalet;Résidence au fil de l'eau;;;;;;;;;;;;;;;;"79179";Moncoutant-sur-Sèvre
-0.75388975298016;45.1781635441653;way/191962648;guest_house;Lou Bercail;;;;;"3";"4";;wlan;;;;http://www.lou-bercail.com/;+33 557752804;;loubercail@wanadoo.fr;"33314";Pauillac
-1.09505103371032;46.0855305642969;way/192085211;camp_site;Village Corsaire des Deux Plages;;;;;"4";;;;;;;https://www.2plages.com/;;;;"17094";Châtelaillon-Plage
-1.09310049347145;46.087661182425;way/192085212;camp_site;Camping de l'Océan;;;;;"3";;;;;;;https://www.oceancamping.fr/;;;;"17094";Châtelaillon-Plage
-1.12404496030408;45.5118234083642;way/192406709;guest_house;Jacqueline;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.12326099999872;45.5100405004291;way/192409810;guest_house;Criselydis;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.12215874311435;45.5092646067184;way/192413724;guest_house;;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.12693376663259;45.5113559732445;way/192415192;guest_house;Océan;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.12374523556478;45.5110064489659;way/192416021;guest_house;Le Gui;;;;;;;;;;;;;;;;"33514";Soulac-sur-Mer
-1.06224245985485;45.543352674678;way/192421032;hotel;Les terrasses;;;;;;;;;;;;;;;;"33544";Le Verdon-sur-Mer
-0.741375075841015;45.1847759958255;way/192587780;camp_site;Camping municipal Gabarreys;Municipal;;"Mo-Su 09:00-12:00,13:00-19:00";;;;;;;;"58";https://campinglesgabarreys.business.site;+33 5 56 59 10 03;;;"33314";Pauillac
-0.774506859616878;45.0590271601405;way/192641616;guest_house;;;;;;;;;;;;;;;;;"33297";Moulis-en-Médoc
-1.15238131280863;45.0887354617489;way/192709384;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15246231204738;45.0888974612802;way/192710052;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15217655192556;45.0886694134946;way/192710658;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.1526171067883;45.0887842279668;way/192710688;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15033886674721;45.0880973275979;way/192710850;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15243828203052;45.0888135513401;way/192711193;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15030733638912;45.0882100800345;way/192711260;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15042900000254;45.0880110004658;way/192711487;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15251889033059;45.0887539493333;way/192711844;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15229691118703;45.0887086886244;way/192712456;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15266277385592;45.0887150509977;way/192712506;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-1.15053528961052;45.0880666330602;way/192712642;chalet;;;;;;;;;;;;;;;;;"33097";Carcans
-0.7707270865531;44.6057743424367;way/192790379;chalet;Halte des Pèlerins de Saint-Jacques de Compostelle;Mairie de Le Barp;;;;;;;;;;;http://www.ville-le-barp.fr/halte-des-pelerins.html;+33 5 57 71 90 90;;mairie@ville-le-barp.fr;"33029";Le Barp
